Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,Tot
"Ball, Jason",,-,5,2,2,1,1,2,1,,3,-,1,4,2,1,-,-,3,1,1,3,1,1,35.0
"Banfield, Drew",-,1,-,-,-,-,1,-,-,-,-,1,1,1,1,-,-,-,1,-,-,-,-,,7.0
"Blurton, Ashley",,,,,,,,,,,,,1,-,,,1,,,,,,,,2.0
"Bond, Shane",1,2,2,1,,-,,,1,1,,,,,,,-,-,,,,,,2,10.0
"Brennan, Michael",-,-,,-,-,,,,-,-,1,-,-,,,-,-,-,-,-,,,-,-,1.0
"Downsborough, Ian",,,,,,,,,,,,,-,,,,,,,,,,,,
"Dunstan, Michael",,,1,-,,,,,-,,,-,-,,,,,,,,,,,,1.0
"Evans, Tony",2,-,1,2,-,-,1,-,-,-,1,-,,,,,,,,,-,-,1,1,9.0
"Gehrig, Fraser",-,-,,,,-,-,-,,,,,,-,-,-,1,-,1,-,-,2,-,-,4.0
"Godden, Tony",,,,,,-,,,,,-,,,,,,,,,,,,,,
"Hart, David",1,,-,-,-,1,-,-,,,-,1,-,-,-,-,1,-,-,-,-,,-,,4.0
"Heady, Brett",-,1,1,-,1,1,3,-,-,2,2,,,,,,,,,,1,-,1,3,16.0
"Heatley, Jason",,,,,,,,,,-,,,,,,,,,,,,,,,
"Hynes, David",-,,-,-,1,-,-,-,-,-,-,,,,-,,,,,1,,,,-,2.0
"Jakovich, Glen",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1.0
"Kemp, Dean",-,-,2,-,1,-,-,1,-,-,-,-,-,1,-,1,,-,1,-,-,2,-,1,10.0
"Langdon, Karl",,,,,,,,,,,,-,1,-,-,,,,,,,,,,1.0
"Lewis, Chris",-,2,-,2,1,-,1,-,,,-,1,2,-,-,1,3,-,4,-,-,-,-,,17.0
"Lyle, Brayden",,,,,,-,,,-,,,1,-,-,1,-,-,-,-,-,-,-,1,-,3.0
"Mainwaring, Chris",-,-,3,-,,,,,,,,,,,,,,,,1,1,-,1,-,6.0
"Matera, Peter",2,2,,,-,,1,-,1,1,-,,-,-,-,1,1,-,2,2,1,1,-,-,15.0
"McIntosh, Ashley",-,-,1,1,,,,,,,,,,-,1,-,,,,,1,-,-,,4.0
"McKenna, Guy",1,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,2.0
"Metropolis, Daniel",,,,-,-,-,-,-,-,1,-,,,-,-,-,-,,-,-,1,-,,-,2.0
"Peos, Paul",,,,,,,,,,,,,,,,1,3,-,-,,,,,,4.0
"Pyke, Don",,1,-,-,1,-,1,1,-,-,1,-,-,-,-,,,-,-,1,-,-,-,-,6.0
"Schofield, Jarrad",,,,,-,,,,,,,-,,,,,,,,,,,,,
"Spinks, Brett",,,,,,,,,,1,,,,,,,,,,,,,,,1.0
"Sumich, Peter",2,,1,,-,-,,,,,,-,,,,,,,,,,,,,3.0
"Symmons, Paul",,-,-,-,-,-,2,-,-,-,-,-,-,1,-,-,1,-,3,-,-,-,-,-,7.0
"Turley, Craig",,,,,1,-,1,2,-,-,-,-,,2,3,-,2,-,1,-,,1,,-,13.0
"Turnbull, Ryan",-,2,-,-,-,-,-,1,3,-,-,-,-,-,2,1,3,-,-,1,-,-,-,-,13.0
"Waterman, Chris",-,-,-,,,-,-,1,2,-,1,1,1,-,1,-,-,-,-,-,,,-,-,7.0
"White, Mitchell",1,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,2.0
"Wilson, Peter",3,-,-,-,2,1,-,-,,-,,,1,,,-,1,2,-,,-,1,,,11.0
"Worsfold, John",-,-,,,,,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,2.0
Totals,13,11,17,8,10,4,12,8,8,6,9,5,8,9,11,7,17,2,19,7,7,10,5,8,221.0
Opponent,SK,CW,NM,AD,ME,CA,FR,ES,FI,BB,RI,SY,GE,HW,FO,SK,CW,NM,AD,ME,CA,FR,ES,NM,
