Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Acres, Blake",,,,,,-,-,-,,,,,,-,-,-,-,
"Aish, James",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,
"Banfield, Bailey",-,1,,,,1,-,-,,,,,,,,,,2.0
"Bewley, Brett",-,-,-,2,-,1,-,-,-,1,-,,1,,,,,5.0
"Blakely, Connor",,,,,,,,,-,-,-,-,-,,,,,
"Brayshaw, Andrew",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Cerra, Adam",-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,2.0
"Colyer, Travis",1,-,1,-,,-,-,,-,1,,,,,,,-,3.0
"Conca, Reece",-,-,-,-,-,,,-,-,-,-,-,-,-,-,,-,
"Cox, Brennan",-,-,-,,,,-,,-,-,-,-,-,-,-,-,-,
"Crowden, Mitch",-,,,,,,,,2,-,-,-,1,2,-,-,1,6.0
"Darcy, Sean",-,-,,,-,1,-,-,-,1,-,-,-,-,1,1,1,5.0
"Duman, Taylin",-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Frederick, Michael",,,,,,,1,-,-,-,1,1,,-,1,-,-,4.0
"Fyfe, Nat",-,3,1,-,,2,,,1,1,-,-,-,-,-,-,2,10.0
"Henry, Liam",,,,,,,,,,,,-,1,,,,-,1.0
"Hill, Stephen",,,,-,-,-,-,,,-,-,-,-,-,-,-,-,
"Hogan, Jesse",,,-,-,-,,,,,,,,,-,-,4,1,5.0
"Hughes, Ethan",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Lobb, Rory",2,-,-,-,2,1,2,-,-,-,1,1,-,-,-,1,-,10.0
"Logue, Griffin",-,-,-,-,-,,,,,,,,,,,,,
"Matera, Brandon",,1,1,1,,,,-,-,,,,,,,,,3.0
"McCarthy, Cam",-,,,,,,,,,,,,,,,,,
"Mundy, David",,-,-,-,-,-,-,-,1,-,-,1,2,-,-,-,-,4.0
"Ryan, Luke",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Schultz, Lachie",-,1,-,1,-,2,-,-,2,1,-,1,-,-,-,3,1,12.0
"Serong, Caleb",,,,-,-,1,-,1,-,-,-,-,-,-,-,-,-,2.0
"Sturt, Sam",3,,-,,1,,,,,,,,,,,,,4.0
"Taberner, Matthew",1,2,2,1,1,2,2,1,4,2,3,2,2,1,-,3,,29.0
"Tucker, Darcy",-,-,-,1,2,1,-,-,,,,,,,,,,4.0
"Walters, Michael",1,2,1,2,2,-,-,-,,,-,-,-,1,3,3,,15.0
"Watson, Tobe",,,,,,,,-,-,,,,,,,-,,
"Wilson, Nathan",,,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1.0
"Young, Hayden",,-,-,-,-,-,,,,,,,,,,,,
Totals,8,10,6,8,8,12,5,2,10,7,5,7,8,4,6,15,6,127.0
Opponent,ES,BL,PA,GC,AD,SK,WC,GE,CW,HW,CA,SY,GW,RI,ME,NM,WB,
