Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Acres, Blake",,,,,,1,2,-,,,,,,1,-,-,-,4.0
"Aish, James",3,-,-,-,-,3,-,-,,2,-,-,1,1,3,-,-,13.0
"Banfield, Bailey",1,-,,,,1,-,2,,,,,,,,,,4.0
"Bewley, Brett",-,-,-,-,-,2,-,1,-,2,1,,-,,,,,6.0
"Blakely, Connor",,,,,,,,,-,-,1,4,1,,,,,6.0
"Brayshaw, Andrew",3,2,1,1,1,1,1,-,4,2,2,2,3,1,2,1,1,28.0
"Cerra, Adam",2,1,-,4,1,-,1,2,4,4,2,1,-,1,1,-,1,25.0
"Colyer, Travis",-,-,1,-,,2,1,,-,-,,,,,,,-,4.0
"Conca, Reece",1,1,2,1,1,,,2,4,-,1,3,3,6,3,,1,29.0
"Cox, Brennan",4,9,6,,,,5,,5,6,14,2,5,12,6,8,7,89.0
"Crowden, Mitch",-,,,,,,,,1,-,2,2,1,2,1,-,-,9.0
"Darcy, Sean",5,-,,,4,1,2,7,1,3,2,1,2,1,7,3,2,41.0
"Duman, Taylin",5,-,,,-,8,5,6,6,5,7,3,2,3,3,1,2,56.0
"Frederick, Michael",,,,,,,-,-,-,1,1,-,,-,1,1,1,5.0
"Fyfe, Nat",6,3,2,1,,1,,,3,4,-,2,2,5,1,2,2,34.0
"Henry, Liam",,,,,,,,,,,,2,-,,,,-,2.0
"Hill, Stephen",,,,-,1,-,1,,,2,2,6,-,2,4,2,2,22.0
"Hogan, Jesse",,,-,1,-,,,,,,,,,2,2,-,1,6.0
"Hughes, Ethan",1,3,1,2,1,6,3,6,2,3,4,2,6,1,3,2,3,49.0
"Lobb, Rory",3,1,4,2,3,1,1,1,1,2,4,3,-,3,3,2,1,35.0
"Logue, Griffin",5,2,6,8,6,,,,,,,,,,,,,27.0
"Matera, Brandon",,1,1,-,,,,1,-,,,,,,,,,3.0
"McCarthy, Cam",1,,,,,,,,,,,,,,,,,1.0
"Mundy, David",,2,1,-,-,-,1,2,2,-,1,2,-,3,3,-,1,18.0
"Ryan, Luke",3,4,4,3,2,7,9,7,3,4,5,10,4,5,5,2,3,80.0
"Schultz, Lachie",-,-,-,-,1,1,-,1,1,1,-,-,1,1,-,1,-,8.0
"Serong, Caleb",,,,-,1,1,1,2,-,2,2,1,-,-,-,1,1,12.0
"Sturt, Sam",-,,-,,1,,,,,,,,,,,,,1.0
"Taberner, Matthew",1,1,-,2,2,2,3,1,-,2,1,1,2,-,1,3,,22.0
"Tucker, Darcy",1,1,-,-,-,-,-,-,,,,,,,,,,2.0
"Walters, Michael",1,-,4,-,-,1,3,2,,,1,2,3,1,1,1,,20.0
"Watson, Tobe",,,,,,,,7,-,,,,,,,5,,12.0
"Wilson, Nathan",,,5,3,2,1,2,4,4,4,3,4,1,2,2,1,2,40.0
"Young, Hayden",,-,1,2,2,-,,,,,,,,,,,,5.0
Totals,46,31,39,30,29,40,41,54,41,49,56,53,37,53,52,36,31,718.0
Opponent,ES,BL,PA,GC,AD,SK,WC,GE,CW,HW,CA,SY,GW,RI,ME,NM,WB,
