Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Acres, Blake",,,,,,-,-,-,,,,,,1,-,-,-,1.0
"Aish, James",-,1,1,-,-,-,-,-,,-,1,-,-,-,-,-,-,3.0
"Banfield, Bailey",-,-,,,,1,-,-,,,,,,,,,,1.0
"Bewley, Brett",-,-,-,-,-,-,-,-,-,-,-,,-,,,,,
"Blakely, Connor",,,,,,,,,-,-,1,-,-,,,,,1.0
"Brayshaw, Andrew",-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,2.0
"Cerra, Adam",-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Colyer, Travis",2,-,-,-,,2,-,,-,1,,,,,,,-,5.0
"Conca, Reece",-,-,-,-,-,,,-,-,-,-,-,-,-,-,,1,1.0
"Cox, Brennan",-,-,-,,,,-,,-,-,-,-,-,-,-,-,-,
"Crowden, Mitch",-,,,,,,,,1,-,-,-,-,1,-,-,1,3.0
"Darcy, Sean",1,-,,,-,1,-,-,-,1,-,-,1,-,-,-,-,4.0
"Duman, Taylin",-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Frederick, Michael",,,,,,,-,-,-,-,3,1,,-,-,-,-,4.0
"Fyfe, Nat",-,2,2,-,,1,,,1,2,-,-,-,1,-,1,1,11.0
"Henry, Liam",,,,,,,,,,,,1,-,,,,1,2.0
"Hill, Stephen",,,,-,-,1,-,,,-,-,-,-,-,-,-,-,1.0
"Hogan, Jesse",,,-,1,1,,,,,,,,,2,-,2,2,8.0
"Hughes, Ethan",-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1.0
"Lobb, Rory",-,-,-,1,2,2,3,-,-,2,-,3,-,-,1,1,1,16.0
"Logue, Griffin",-,-,-,-,-,,,,,,,,,,,,,
"Matera, Brandon",,1,1,1,,,,-,-,,,,,,,,,3.0
"McCarthy, Cam",-,,,,,,,,,,,,,,,,,
"Mundy, David",,-,1,-,1,-,-,-,-,-,-,-,1,-,-,-,-,3.0
"Ryan, Luke",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Schultz, Lachie",-,-,1,1,-,1,-,-,2,3,1,3,-,1,-,3,1,17.0
"Serong, Caleb",,,,1,1,1,-,-,-,-,-,-,-,-,-,-,-,3.0
"Sturt, Sam",2,,-,,1,,,,,,,,,,,,,3.0
"Taberner, Matthew",3,4,1,1,3,3,3,2,2,3,1,2,1,2,2,3,,36.0
"Tucker, Darcy",-,-,-,1,2,-,-,-,,,,,,,,,,3.0
"Walters, Michael",1,-,-,1,2,-,-,-,,,-,-,1,1,-,3,,9.0
"Watson, Tobe",,,,,,,,-,-,,,,,,,-,,
"Wilson, Nathan",,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Young, Hayden",,-,-,-,-,-,,,,,,,,,,,,
Totals,9,8,7,8,15,13,6,2,6,12,8,10,4,10,3,13,8,142.0
Opponent,ES,BL,PA,GC,AD,SK,WC,GE,CW,HW,CA,SY,GW,RI,ME,NM,WB,
