Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,GF,Tot
"Anderson, Graeme",1,,,,,,,,,,,,6,1,,2,1,-,1,4,2,3,,5,3,-,29.0
"Austen, Geoffrey",-,-,-,,-,-,,-,,-,-,-,,,,3,-,,,,,,,,,,3.0
"Banks, Denis",,,,,,,-,-,1,1,-,1,3,-,,,-,-,-,,,,-,,1,-,7.0
"Barham, Ricky",,,,,,,,-,-,,,,,,,,,,,,,1,,2,-,-,3.0
"Betts, Gerald",,,,-,,,,,,,,,,2,-,,,,,,,,,,,,2.0
"Brewer, Ross",,,,,,,,,,,,,,2,3,2,1,1,-,-,,5,-,-,3,1,18.0
"Byrne, Ray",1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"Carlson, Leigh",1,-,,,,,-,,,,,,,,,,,,,-,-,-,-,-,-,1,2.0
"Cooper, Ian",,,,,,,-,,,,,,,,,,,,,,,,,,,,
"Daicos, Peter",,,,-,1,-,,,,,,-,,1,-,,,,,,,,,,,,2.0
"Davis, Craig",1,7,3,6,4,2,1,8,8,3,2,2,4,4,1,2,4,2,5,2,4,5,-,1,3,4,88.0
"Dreher, Mark",,,,,,,,,,,,,,,,,,,,-,,,-,-,-,,
"Edwards, Allan",,,,,,,,,,,,,,,,2,2,-,3,-,2,1,1,1,2,1,15.0
"Hannebery, Mark",,,,,,,,,-,-,-,-,-,1,,,,,,,,,,,,,1.0
"Ireland, Andrew",-,-,-,-,-,-,-,1,-,-,-,,-,-,-,1,,,-,-,-,,-,-,-,1,3.0
"Kink, Rene",-,1,2,5,2,1,2,2,4,3,4,3,2,,1,1,3,2,3,3,1,2,1,3,2,1,54.0
"Magro, Stan",-,-,-,-,1,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,1.0
"Manassa, Phil",-,1,-,,,-,,,,-,,,,1,-,,,,1,1,-,,,,,,4.0
"McCormack, Peter",-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Moore, Peter",1,1,2,1,1,-,2,-,-,-,-,-,2,-,-,,-,1,-,-,-,-,-,-,-,-,11.0
"Morris, Kevin",-,3,1,1,1,,,,,,,,,,,-,-,-,-,,2,1,1,1,1,-,12.0
"Oborne, Rod",,-,,,-,-,,,,,,,,,,,,,,,,,,,,,
"Ohlsen, Russell",,,-,1,2,1,-,1,-,-,-,1,1,-,-,-,-,-,,,1,-,-,-,1,1,10.0
"Picken, Bill",-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,2,-,-,-,-,-,4.0
"Price, Barry",,,,,,,-,,,,,,,,,,,,,,,,,,,,
"Roach, Stephen",-,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shaw, Derek",-,2,2,3,1,1,-,,3,4,3,-,,,,,,,,-,,,,1,1,-,21.0
"Shaw, Ray",1,1,2,4,-,2,1,-,1,1,2,-,1,,-,5,-,1,,1,1,1,1,1,-,-,27.0
"Shaw, Tony",,,,-,-,1,3,1,-,1,-,-,-,1,-,,,1,-,,,,-,,,,8.0
"Stewart, Craig",3,-,1,6,3,4,-,2,-,,-,-,3,-,2,4,1,-,-,-,-,2,1,-,,,32.0
"Twomey, David",,,,,,,,,,,,,,,,-,,,,1,1,,,,,,2.0
"Valli, Bill",-,-,-,,2,2,2,2,-,2,2,1,-,2,2,-,-,-,,,,,,,,,17.0
"Warren, Mick",,,,,,,,,,,,,,,,,,-,-,,,,,,,,
"Wearmouth, Ronnie",-,2,1,-,,,1,3,1,,-,1,1,,-,-,2,,-,-,2,1,3,1,1,1,21.0
"Wight, Terry",,,-,1,-,-,-,-,1,1,-,-,-,-,-,1,-,1,-,,-,-,,,,,5.0
"Woolnough, Michael",,1,-,2,1,-,1,-,,-,-,1,-,,,,,,,,,,,,,,6.0
"Worthington, Kevin",-,-,-,1,,-,-,-,-,-,,,2,-,-,-,-,-,1,1,-,1,1,-,-,-,7.0
"Young, David",,,,,,,,,,,,,,,,,,,,,,-,,,,,
Totals,9,19,14,31,20,14,13,20,19,16,13,11,25,15,10,23,14,9,14,13,18,23,9,16,18,11,417.0
Opponent,FI,HW,NM,SK,FO,ES,GE,SM,RI,CA,ME,FI,HW,SK,NM,FO,ES,GE,SM,RI,CA,ME,NM,FI,NM,CA,
