Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R19,R20,R21,R22,R23,R24,Tot
"Banner, Mitchell",,,,,,-,,,,,,,,,-,1,-,2,-,3,-,1,7.0
"Boak, Travis",1,4,-,2,-,,2,-,-,-,2,-,1,-,3,-,1,2,-,2,2,1,23.0
"Broadbent, Matthew",-,1,-,-,1,-,-,-,-,-,1,-,1,-,-,,,1,-,,-,-,5.0
"Brogan, Dean",3,2,4,6,,7,4,3,1,2,3,2,,,,,,,,,,3,40.0
"Butcher, John",,,,,,,,,,,,,,,,,,,1,-,-,1,2.0
"Carlile, Alipate",1,-,-,3,-,1,-,-,1,3,-,3,1,,,,,,-,1,-,1,15.0
"Cassisi, Domenic",2,2,,,,,,,,,,1,3,1,3,3,1,-,2,1,-,2,21.0
"Chaplin, Troy",1,-,2,-,3,1,1,-,3,3,5,-,2,-,-,2,-,,-,1,1,1,26.0
"Cornes, Chad",,1,1,1,3,-,,,,,,,,,1,1,1,-,,,,,9.0
"Cornes, Kane",-,-,2,,,4,2,1,-,-,-,-,1,-,1,-,2,-,1,,,,14.0
"Davenport, Jason",,1,1,,1,,,,,,,,,,,,,-,,,,,3.0
"Ebert, Brett",,,,2,1,1,2,-,,,,,,-,2,-,1,1,,,1,3,14.0
"Gray, Robbie",2,1,-,2,1,1,2,2,1,2,1,2,2,2,1,2,-,2,5,2,1,3,37.0
"Hartlett, Hamish",,,-,1,1,1,2,1,1,1,1,2,1,-,5,1,1,1,,,,,20.0
"Hitchcock, Cameron",1,1,,-,3,-,1,,,1,,,,,-,-,2,-,1,1,,,11.0
"Irons, Jarrad",1,-,-,,,,,,,,,,,,,,,,,,,,1.0
"Jacobs, Ben",,,,,,,,-,2,1,-,-,-,-,2,1,,-,-,-,,,6.0
"Jonas, Tom",,,,,,,,,,,,,,,,,,,-,1,-,-,1.0
"Lobbe, Matthew",,,,,,,,,,,,,2,-,-,3,2,-,1,2,2,-,12.0
"Logan, Tom",1,2,2,2,1,1,1,-,-,1,-,2,2,1,2,-,1,,,-,3,1,23.0
"Moore, Andrew",,,,,,,,1,-,1,-,,2,2,,,,,,,,,6.0
"Motlop, Daniel",,,-,-,2,1,-,2,1,-,1,-,,,,,,,,-,-,1,8.0
"OShea, Cameron",-,-,-,1,1,1,,,2,-,-,-,-,1,1,1,-,-,,,-,-,8.0
"Pearce, Danyle",-,-,1,,,,-,-,-,1,1,-,2,-,1,1,-,1,-,1,2,1,12.0
"Pettigrew, Michael",,,,1,-,-,-,1,-,-,-,1,,,,-,-,2,,,,,5.0
"Phillips, Simon",,,,,,,-,1,-,2,-,1,-,4,,,,,,,,,8.0
"Pittard, Jasper",1,1,1,1,1,1,2,,1,2,-,-,-,,,,,-,,,,,11.0
"Rodan, David",-,-,3,1,-,1,1,,,,,,1,-,2,-,-,,-,4,-,2,15.0
"Salopek, Steven",-,,,2,-,,,-,-,,,,,,,-,2,-,-,1,-,-,5.0
"Salter, Nick",,,,,,,,,,,,,,-,-,-,1,-,-,,,,1.0
"Schulz, Jay",-,,,,,,1,1,2,2,-,1,-,3,1,-,-,,1,1,2,-,15.0
"Stewart, Daniel",-,2,2,,1,,3,-,,,,-,1,-,1,,,-,,-,,,10.0
"Stewart, Paul",1,1,-,2,,-,-,,,,,,,,,,,,,,,,4.0
"Surjan, Jacob",,,,-,2,-,,,,,1,,,,,,,,-,-,-,-,3.0
"Thomas, Matt",1,2,2,2,4,2,,1,1,3,3,3,-,1,4,-,3,,2,1,-,,35.0
"Trengove, Jackson",1,4,2,1,-,1,1,-,-,2,-,1,3,-,-,-,1,-,2,1,-,4,24.0
"Westhoff, Justin",3,3,-,1,-,1,2,1,1,2,2,1,2,-,,,4,1,2,2,5,3,36.0
Totals,20,28,23,31,26,25,27,15,17,29,21,20,27,15,30,16,23,13,18,25,19,28,496.0
Opponent,CW,WC,GE,AD,GC,NM,HW,SY,FR,RI,CA,WC,NM,BL,SK,ME,AD,CW,HW,WB,ES,ME,
