Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Allan, Matthew",-,-,1,4,-,1,-,2,-,3,2,-,3,-,1,,,,,,,1,-,3,1,22.0
"Backwell, Brett",,,,,,2,-,-,,,,,,,,,,,,,,,,-,,2.0
"Beaumont, Simon",-,-,-,1,-,-,1,2,-,-,3,-,-,-,-,-,1,1,-,-,2,1,-,-,-,12.0
"Bradley, Craig",-,1,-,-,1,1,-,1,-,-,-,-,-,-,1,-,-,-,,-,,,,1,1,7.0
"Brown, Fraser",1,1,-,-,-,,,,,,,,,,,,,,,2,-,-,1,,-,5.0
"Camporeale, Scott",1,-,-,-,-,1,2,-,-,1,1,-,-,-,1,2,1,-,-,-,-,1,1,-,1,13.0
"Chatfield, Adam",,,,,,,,,,,,,,,,,,,-,,,,,,,
"Christou, Ang",,,,,,,,,-,-,-,-,-,-,-,-,-,-,,,,,,,,
"Culpitt, Heath",,,,,,,,,,,,,,,,,,-,1,-,-,,,,,1.0
"Fevola, Brendan",5,9,1,2,2,-,4,5,1,,,,,,,,,,3,,,8,-,5,3,48.0
"Fletcher, Simon",2,3,-,,2,-,-,-,-,-,-,-,1,-,-,1,3,2,-,-,1,-,-,-,-,15.0
"Franchina, Anthony",-,-,,1,1,-,2,1,1,-,1,-,1,1,-,-,-,-,-,1,-,-,-,-,-,10.0
"Freeborn, Scott",,,,,1,1,1,-,2,-,,,-,-,,-,1,1,-,-,-,1,1,-,-,9.0
"Hamill, Aaron",3,1,2,2,2,5,2,3,1,3,1,1,2,1,1,3,4,2,3,-,,1,1,4,1,49.0
"Hickmott, Adrian",3,-,-,-,,1,1,-,-,1,3,1,3,-,2,2,1,1,,,,-,-,-,4,23.0
"Hotton, Trent",-,1,1,2,-,2,1,-,-,-,-,1,1,1,2,-,-,4,3,-,-,-,-,-,-,19.0
"Houlihan, Ryan",,,,,,,,,,,-,-,,-,1,,1,-,-,-,1,1,1,-,1,6.0
"Hulme, Darren",1,1,1,-,,-,-,-,1,1,-,1,-,-,-,-,,,1,-,-,-,-,1,1,9.0
"Koutoufides, Anthony",1,1,-,-,1,-,1,1,2,2,3,1,2,4,1,4,3,2,2,-,,,,,,31.0
"Lappin, Matthew",1,-,1,-,-,1,1,3,,2,1,2,-,3,-,-,-,-,1,-,1,1,1,-,-,19.0
"Mansfield, Michael",-,-,-,-,-,,,1,-,-,1,-,-,-,-,-,,,,,,-,-,-,-,2.0
"Manton, Glenn",,,,,-,-,-,-,-,-,-,-,-,-,,,-,,,-,-,-,-,-,-,
"Massie, Kris",-,-,-,-,-,,,,,,,,,,,2,-,1,1,,-,,,,,4.0
"McKay, Andrew",-,-,-,-,-,-,1,1,-,-,1,1,-,-,-,1,-,-,1,-,-,1,-,-,-,7.0
"Merrington, Andrew",,,,,,,,,,,,,,,-,,,,,,,,,,,
"Murphy, Justin",,,,,,,,,,,,,,,,,,,,,-,,,,,
"Nelson, Ben",-,-,-,-,,-,-,,-,,,,,,,,,,,,,,,,,
"OReilly, Stephen",,,-,1,-,,,,,-,-,,,,1,-,1,-,-,-,-,,,,,3.0
"Porter, Mark",,,,,,,,,,,,,,,,-,-,-,-,2,-,1,-,1,1,5.0
"Ratten, Brett",-,-,-,-,1,6,1,1,2,-,1,2,2,2,-,2,-,2,3,-,1,-,3,-,1,30.0
"Rice, Dean",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,,-,1.0
"Sexton, Michael",-,-,-,-,,,,,,,,-,-,,,,,,,,,,,,,
"Silvagni, Stephen",,,,,1,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,1,-,-,,6.0
"White, Adam",,,,,,,,,,,,,,,,,,,,,-,,,,,
"Whitnall, Lance",3,3,5,3,11,6,3,1,2,3,4,3,4,8,6,12,1,9,1,4,2,3,6,4,1,108.0
Totals,21,21,12,16,23,27,21,22,12,16,22,13,19,20,17,29,18,25,22,11,8,21,15,19,16,466.0
Opponent,BL,HW,CW,WB,ES,PA,RI,SY,FR,SK,KA,WC,ME,GE,AD,BL,HW,CW,WB,ES,PA,RI,ME,BL,ES,
