Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Armstrong, Steven",,,,,1,2,1,-,,-,-,,,,,,,,,,,,,4.0
"Bell, Daniel",,,,,,,,,,,,,,,-,,,,,-,-,,,
"Bizzell, Clint",-,-,-,-,-,,,-,-,,,,,,,,-,-,-,-,-,-,-,
"Broadbridge, Troy",,,,-,,,,,,-,-,-,-,-,-,-,-,-,-,-,,-,-,
"Brown, Nathan",-,-,-,1,-,-,1,,-,-,-,-,-,-,-,-,1,-,-,-,2,-,-,5.0
"Bruce, Cameron",,2,2,4,1,7,2,-,2,1,3,1,2,-,3,1,-,1,-,-,-,1,1,34.0
"Carroll, Nathan",,,,,,-,-,-,,,,,,-,,,,,,,,,,
"Davey, Aaron",1,2,2,1,1,2,2,5,2,1,1,1,2,3,1,-,,,,,-,1,-,28.0
"Godfrey, Simon",2,-,-,-,-,-,-,1,-,-,,,,,-,,,,,-,-,-,,3.0
"Green, Brad",2,3,1,2,3,3,1,-,2,,-,-,1,1,3,-,-,-,1,-,,1,2,26.0
"Heffernan, Chris",-,,,,,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,,2.0
"Holland, Ben",1,1,-,2,-,4,2,-,-,-,,-,-,1,4,-,3,-,1,2,-,,-,21.0
"Jamar, Mark",,,,,-,,,,,,,,,,,,,,,,,-,-,
"Johnstone, Travis",1,1,-,,1,-,1,1,1,-,,,,,2,-,1,1,-,,,-,2,12.0
"Jolly, Darren",-,-,-,,,,,,,,,,,,,,-,-,,-,-,,,
"McDonald, James",-,-,-,-,-,,,,-,2,-,-,-,-,-,,,1,-,-,-,-,-,3.0
"McLean, Brock",,,,,,,,,,,1,1,1,-,1,1,-,,,,-,,-,5.0
"Miller, Brad",1,1,-,-,1,1,-,1,-,-,-,1,1,-,,-,4,-,1,-,-,1,-,13.0
"Neitz, David",-,9,3,6,6,2,2,-,4,4,1,3,4,2,3,6,6,5,2,1,-,,,69.0
"Nicholson, Alistair",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Read, Phillip",,-,-,-,-,-,-,-,,-,-,-,-,-,1,-,-,-,-,-,1,-,2,4.0
"Rigoni, Guy",,,,-,-,,,,,,,,,,,-,-,-,1,,,,1,2.0
"Rivers, Jared",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,
"Robertson, Russell",-,1,-,-,,1,5,1,-,1,2,-,-,1,2,1,2,4,-,2,1,3,3,30.0
"Sylvia, Colin",,,,,,,,,-,,,,,,,,,,,,1,-,,1.0
"Thompson, Scott",-,-,2,1,2,1,1,-,-,,-,-,1,,,,,,,,,,,8.0
"Vardy, Peter",,-,-,,,,,,1,3,4,1,-,-,2,1,-,,,,,,,12.0
"Walsh, Peter",,,,-,,,,,,-,-,-,-,1,-,2,1,1,-,,-,2,,7.0
"Ward, Daniel",-,,,,,-,-,1,,,,,,-,-,,,-,-,,,-,-,1.0
"Wheatley, Paul",1,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,,-,-,1,-,-,2.0
"Whelan, Matthew",1,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,,,-,1.0
"White, Jeff",-,-,-,-,-,1,-,1,-,-,-,1,-,-,1,-,-,1,-,1,1,-,1,8.0
"Williams, Luke",-,,,,,,,,,,,,,,,,,,,-,,,,
"Yze, Adem",-,-,2,1,1,1,-,1,1,-,-,3,1,1,-,-,1,1,-,-,1,1,3,19.0
Totals,10,20,12,18,17,25,18,12,13,12,13,12,13,10,23,12,19,15,6,7,8,10,15,320.0
Opponent,HW,RI,WB,PA,SY,CA,WC,GE,KA,BL,FR,CW,ES,AD,SK,WB,RI,HW,PA,SY,CA,WC,ES,
