Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Bassett, Nathan",6,4,6,7,5,3,6,1,1,3,2,4,2,6,5,8,6,9,3,4,2,3,10,4,7,117.0
"Begley, James",1,,-,-,2,,-,,,,,,,,,,,,,,,,,,,3.0
"Biglands, Rhett",,-,1,1,-,-,-,-,2,2,1,-,1,-,-,1,1,-,1,4,-,1,1,2,4,23.0
"Bock, Nathan",,,,,,,,1,4,3,4,7,2,4,1,,1,1,6,5,2,3,,-,3,47.0
"Bode, Matthew",1,1,,,,,,,,,,,,,,,,,,,,,,,,2.0
"Burton, Brett",3,,,,,2,4,6,2,3,1,2,5,2,1,-,1,3,3,-,2,,2,3,-,45.0
"Clarke, Matthew",3,,,,,,,,,,,,,,,,,,,,4,1,1,3,1,13.0
"Doughty, Michael",2,5,5,2,2,-,,2,2,2,1,1,1,2,1,1,-,5,-,3,3,-,-,2,3,45.0
"Edwards, Tyson",3,2,3,2,1,-,2,3,1,2,2,1,1,-,5,1,1,-,1,3,1,-,-,3,3,41.0
"Goodwin, Simon",,3,-,1,-,1,1,1,3,2,1,2,3,1,1,1,2,1,3,-,3,1,2,3,3,39.0
"Hart, Ben",1,3,,,,-,8,3,2,2,10,1,4,3,3,2,1,5,2,4,5,5,3,2,5,74.0
"Hentschel, Trent",1,1,1,2,1,2,3,2,,,,,-,1,-,-,2,1,-,2,1,-,8,-,3,31.0
"Hudson, Ben",1,2,4,1,1,2,-,3,2,2,1,3,-,2,-,2,3,-,-,1,,,,,,30.0
"Jericho, Luke",,,,,,,,-,-,-,2,1,,,,,,,,,,,,,,3.0
"Johncock, Graham",2,4,2,3,2,3,1,,,,,,,,,,,1,-,3,5,2,2,4,-,34.0
"Knights, Chris",,,,,,,,,,,,,,,-,-,,,,,,,,,,
"Massie, Kris",,,,,3,,,,,,,,,,,,,,,,,1,1,,,5.0
"Mattner, Martin",3,4,1,3,1,9,2,5,5,4,2,7,2,5,2,6,3,1,3,-,4,,2,2,3,79.0
"McGregor, Ken",4,2,6,-,2,5,4,,3,2,1,3,3,1,-,2,-,1,1,2,1,2,4,2,-,51.0
"McLeod, Andrew",1,3,2,1,2,1,5,1,3,2,-,2,1,2,3,1,3,1,-,1,2,1,-,-,2,40.0
"Perrie, Ian",2,3,3,2,1,6,1,2,3,1,1,2,-,2,4,2,-,2,3,3,2,2,3,2,1,53.0
"Reilly, Brent",3,4,1,-,3,4,1,1,-,1,-,-,-,1,2,1,-,1,-,2,4,3,1,,,33.0
"Ricciuto, Mark",-,1,-,3,-,3,1,-,1,2,-,-,3,-,-,1,-,-,3,-,-,-,,-,-,18.0
"Rutten, Ben",6,9,3,1,2,2,5,11,4,3,2,6,5,2,4,1,2,12,4,3,6,1,6,4,6,110.0
"Shirley, Robert",1,7,1,2,,1,3,4,3,2,2,3,1,2,1,-,5,2,5,1,3,1,3,4,1,58.0
"Skipworth, Hayden",-,-,-,-,1,1,2,1,1,1,1,-,1,-,,,,,3,2,-,1,2,-,1,18.0
"Stevens, Mark",-,-,,,,,,,,,,,,,,,,,,,,,,,,
"Thompson, Scott",,1,-,1,1,3,-,1,-,1,-,2,3,1,3,-,1,-,3,1,3,-,1,1,1,28.0
"Torney, Jason",,,4,1,3,4,4,4,4,4,1,3,3,,-,2,-,,,,,,,3,2,42.0
"Welsh, Scott",2,-,-,3,2,1,-,2,1,3,,1,1,1,,2,1,2,1,1,1,2,-,2,-,29.0
"van Berlo, Nathan",,,1,-,3,,,,,,-,,,2,1,2,1,1,,,,1,2,,,14.0
Totals,46,59,44,36,38,53,53,54,47,47,35,51,42,40,37,36,34,49,45,45,54,31,54,46,49,1125.0
Opponent,WC,CW,PA,SY,WB,KA,ME,BL,SK,CA,ES,GE,RI,FR,HW,WB,KA,SY,ME,PA,CW,WC,SK,PA,WC,
