Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Anderson, Jed",-,-,-,,,,,,,,,,,,,,,,,,-,-,1,,,1.0
"Bailey, Max",1,-,-,1,-,,-,-,-,,-,2,,1,-,1,1,,,-,1,,-,-,-,8.0
"Birchall, Grant",-,-,1,2,-,-,-,-,,-,-,-,,,,,,,,1,1,-,-,1,1,7.0
"Breust, Luke",-,1,-,3,-,-,-,-,1,1,1,-,-,-,-,-,1,-,1,-,-,1,-,-,-,10.0
"Burgoyne, Shaun",1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,,,-,1,-,-,2,-,-,-,5.0
"Ceglar, Jonathon",,,,,,,,,,,,,1,,,,,1,,,,,,,,2.0
"Cheney, Kyle",,,,,,,,,-,-,,,,,-,1,,,,,,,,,,1.0
"Duryea, Taylor",,,-,1,,1,1,-,-,-,1,-,-,-,1,-,-,-,-,-,,-,,,,5.0
"Ellis, Xavier",,,,,,,,,,,,-,-,,,,,,,,,,,,,
"Franklin, Lance",1,2,2,3,3,1,-,1,2,-,2,1,3,1,,,1,1,,-,2,-,,-,-,26.0
"Gibson, Josh",-,-,-,-,-,1,1,,-,1,1,1,-,-,1,-,1,-,-,2,-,1,1,1,1,13.0
"Grimley, Sam",,,,,,,,,1,3,,,,,,,,,-,,,,,,,4.0
"Guerra, Brent",-,-,-,,-,-,,-,-,-,-,-,,,-,-,1,-,-,,-,,-,-,-,1.0
"Gunston, Jack",-,,-,3,1,1,2,1,1,,1,1,-,2,-,-,-,1,-,-,-,2,-,1,2,19.0
"Hale, David",1,2,1,5,1,-,3,1,,1,2,-,-,-,-,4,1,1,-,1,-,1,1,3,3,32.0
"Hill, Bradley",-,-,-,-,-,-,-,,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Hodge, Luke",,1,2,-,2,1,-,-,-,-,2,2,1,-,-,-,2,1,,1,-,-,-,-,-,15.0
"Lake, Brian",,,,,2,-,-,2,3,3,5,-,1,3,2,-,1,3,1,-,4,3,1,-,3,37.0
"Langford, Will",,,,,,,,,,,,,,,,-,,,,,,,,,,
"Lewis, Jordan",1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,2.0
"Mitchell, Sam",-,-,-,-,1,-,-,-,-,-,-,-,1,1,-,,-,-,-,-,-,-,-,-,-,3.0
"Osborne, Michael",,,,-,1,-,-,1,,,,,,,,,,,,,,,,,,2.0
"Puopolo, Paul",-,-,-,1,-,-,-,-,1,-,-,,,-,-,-,-,-,-,-,,-,-,-,-,2.0
"Rioli, Cyril",-,1,1,-,-,,,,,,,,,-,-,-,1,1,-,1,-,,,-,1,6.0
"Roughead, Jarryd",-,1,-,2,1,2,1,1,2,3,-,3,3,1,3,-,-,-,1,-,1,1,-,1,1,28.0
"Savage, Shane",-,-,,1,-,,,,,,,-,1,-,3,-,1,1,1,-,-,1,,,,9.0
"Schoenmakers, Ryan",-,1,-,1,,,,,,,,,,,,,,,,,,,,,,2.0
"Sewell, Brad",-,-,,,,-,-,-,-,-,-,-,-,-,,-,1,-,-,-,-,-,-,-,-,1.0
"Shiels, Liam",-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,-,,2,-,1,3.0
"Simpkin, Jonathan",,,,,,-,-,-,-,1,-,1,-,-,-,-,1,,-,,,,,,-,3.0
"Smith, Isaac",-,-,-,1,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,1,-,-,-,-,-,2.0
"Spangher, Matthew",,,,,,,,1,,,,,,,,,,,1,,,1,1,,,4.0
"Stratton, Ben",-,1,1,-,1,1,-,-,1,-,-,-,2,2,-,2,1,-,-,1,1,-,-,1,-,15.0
"Whitecross, Brendan",,,,,,,,,,,,,1,-,-,-,-,1,-,-,-,-,-,-,,2.0
Totals,5,10,8,24,14,8,8,8,13,13,16,11,14,11,10,8,14,11,6,8,10,13,7,8,13,271.0
Opponent,GE,WC,CW,FR,NM,AD,SY,GW,GC,ME,CA,WC,BL,GE,PA,WB,ES,RI,SK,CW,NM,SY,SY,GE,FR,
