Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Anderson, Jed",-,-,-,,,,,,,,,,,,,,,,,,2,-,1,,,3.0
"Bailey, Max",2,1,1,1,-,,1,6,-,,-,2,,2,2,1,-,,,2,2,,1,-,-,24.0
"Birchall, Grant",1,-,-,-,1,-,-,2,,1,-,-,,,,,,,,-,1,1,-,-,-,7.0
"Breust, Luke",-,2,1,-,3,-,-,-,1,-,1,2,-,1,1,-,1,-,-,2,1,1,1,-,-,18.0
"Burgoyne, Shaun",-,3,-,1,2,1,1,-,-,2,-,1,-,-,-,,,1,2,-,2,1,-,-,-,17.0
"Ceglar, Jonathon",,,,,,,,,,,,,1,,,,,3,,,,,,,,4.0
"Cheney, Kyle",,,,,,,,,1,1,,,,,-,2,,,,,,,,,,4.0
"Duryea, Taylor",,,1,-,,-,2,1,-,1,1,-,1,-,2,-,-,-,1,-,,-,,,,10.0
"Ellis, Xavier",,,,,,,,,,,,-,-,,,,,,,,,,,,,
"Franklin, Lance",3,3,1,3,3,3,-,1,2,2,3,4,1,1,,,1,3,,1,1,2,,2,1,41.0
"Gibson, Josh",-,-,-,1,1,2,2,,-,-,-,1,-,-,2,-,1,-,1,-,-,1,1,-,1,14.0
"Grimley, Sam",,,,,,,,,-,-,,,,,,,,,1,,,,,,,1.0
"Guerra, Brent",1,1,-,,3,2,,-,-,-,-,-,,,-,1,-,-,-,,-,,1,2,1,12.0
"Gunston, Jack",-,,-,-,1,1,-,2,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,7.0
"Hale, David",1,-,-,4,2,-,1,1,,1,3,3,2,2,2,2,2,-,-,2,2,4,2,1,1,38.0
"Hill, Bradley",1,-,1,1,-,1,3,,-,-,1,-,-,1,1,-,1,-,-,-,-,1,-,1,-,13.0
"Hodge, Luke",,-,-,3,-,1,2,1,1,2,-,2,-,1,2,1,-,1,,-,3,2,1,2,1,26.0
"Lake, Brian",,,,,-,1,-,3,1,-,-,-,1,-,2,2,-,1,-,-,-,2,-,-,2,15.0
"Langford, Will",,,,,,,,,,,,,,,,4,,,,,,,,,,4.0
"Lewis, Jordan",-,2,1,-,3,-,-,1,-,1,-,-,1,2,-,-,-,1,-,1,,-,-,2,-,15.0
"Mitchell, Sam",-,2,-,1,-,2,1,1,2,1,-,1,-,1,4,,-,-,1,2,-,1,3,1,1,25.0
"Osborne, Michael",,,,-,-,1,1,2,,,,,,,,,,,,,,,,,,4.0
"Puopolo, Paul",2,3,-,1,1,-,1,-,-,-,-,,,-,1,1,-,-,1,1,,2,-,2,1,17.0
"Rioli, Cyril",-,2,-,1,2,,,,,,,,,-,1,1,-,-,2,-,1,,,-,-,10.0
"Roughead, Jarryd",1,1,1,2,2,2,1,-,2,-,1,-,2,-,-,2,1,2,2,1,-,2,-,-,2,27.0
"Savage, Shane",1,-,,-,-,,,,,,,1,-,1,1,-,-,-,-,-,1,-,,,,5.0
"Schoenmakers, Ryan",-,1,3,-,,,,,,,,,,,,,,,,,,,,,,4.0
"Sewell, Brad",1,-,,,,3,1,2,1,1,1,1,1,-,,2,-,1,2,3,-,1,1,3,1,26.0
"Shiels, Liam",1,1,-,1,1,-,1,1,-,-,1,1,1,,,,,,,,-,,1,-,-,10.0
"Simpkin, Jonathan",,,,,,-,-,-,-,-,-,-,-,1,-,1,-,,1,,,,,,1,4.0
"Smith, Isaac",2,-,1,-,-,-,2,1,3,-,1,,-,-,1,-,-,-,1,-,2,2,-,-,-,16.0
"Spangher, Matthew",,,,,,,,2,,,,,,,,,,,-,,,1,-,,,3.0
"Stratton, Ben",-,1,2,1,4,-,1,-,-,-,-,1,-,-,-,1,1,-,3,-,2,-,1,2,-,20.0
"Whitecross, Brendan",,,,,,,,,,,,,1,2,1,2,-,2,-,1,-,-,-,-,,9.0
Totals,17,23,13,21,29,20,21,27,15,13,13,20,12,15,23,23,8,15,18,16,20,24,14,19,14,453.0
Opponent,GE,WC,CW,FR,NM,AD,SY,GW,GC,ME,CA,WC,BL,GE,PA,WB,ES,RI,SK,CW,NM,SY,SY,GE,FR,
