Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Anderson, Jed",-,-,-,,,,,,,,,,,,,,,,,,-,-,-,,,
"Bailey, Max",-,-,-,-,-,,-,-,-,,-,-,,-,-,-,-,,,-,-,,-,-,-,
"Birchall, Grant",5,4,-,-,1,3,2,-,,1,2,-,,,,,,,,-,2,2,-,-,-,22.0
"Breust, Luke",1,1,-,2,-,1,-,1,1,-,1,1,-,-,-,-,-,-,3,-,-,-,-,-,-,12.0
"Burgoyne, Shaun",1,-,-,-,2,-,-,-,-,-,-,3,-,-,-,,,1,-,1,1,-,1,-,-,10.0
"Ceglar, Jonathon",,,,,,,,,,,,,-,,,,,-,,,,,,,,
"Cheney, Kyle",,,,,,,,,-,-,,,,,-,-,,,,,,,,,,
"Duryea, Taylor",,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,,-,,,,1.0
"Ellis, Xavier",,,,,,,,,,,,-,-,,,,,,,,,,,,,
"Franklin, Lance",-,-,-,1,-,-,-,-,-,1,-,-,-,-,,,1,-,,-,-,-,,-,-,3.0
"Gibson, Josh",-,-,-,-,-,-,-,,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,2.0
"Grimley, Sam",,,,,,,,,-,-,,,,,,,,,1,,,,,,,1.0
"Guerra, Brent",4,1,-,,1,1,,-,4,-,-,-,,,-,1,-,-,-,,4,,1,1,-,18.0
"Gunston, Jack",-,,1,-,-,-,-,-,3,,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,5.0
"Hale, David",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Hill, Bradley",-,1,-,-,1,2,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,6.0
"Hodge, Luke",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,1,-,-,-,-,-,1.0
"Lake, Brian",,,,,-,-,-,-,-,-,-,-,1,-,1,-,-,-,2,-,-,-,-,-,-,4.0
"Langford, Will",,,,,,,,,,,,,,,,-,,,,,,,,,,
"Lewis, Jordan",-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,2,,-,-,-,-,3.0
"Mitchell, Sam",1,-,1,-,5,3,-,1,2,1,-,-,2,2,-,,5,1,-,1,-,1,-,1,-,27.0
"Osborne, Michael",,,,-,-,-,-,-,,,,,,,,,,,,,,,,,,
"Puopolo, Paul",-,-,-,-,-,-,-,1,-,-,1,,,-,-,-,-,-,-,-,,-,1,-,-,3.0
"Rioli, Cyril",1,-,3,3,5,,,,,,,,,-,-,-,4,1,2,4,3,,,-,2,28.0
"Roughead, Jarryd",-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Savage, Shane",-,-,,-,-,,,,,,,-,-,1,-,-,-,-,1,-,-,-,,,,2.0
"Schoenmakers, Ryan",-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
"Sewell, Brad",-,-,,,,-,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,-,-,-,1.0
"Shiels, Liam",-,-,-,-,-,-,1,-,-,1,-,-,-,,,,,,,,-,,-,-,-,2.0
"Simpkin, Jonathan",,,,,,-,-,-,-,-,-,1,-,-,-,1,1,,-,,,,,,-,3.0
"Smith, Isaac",-,-,-,-,-,-,-,4,-,3,1,,-,2,1,1,2,1,3,1,2,-,2,-,-,23.0
"Spangher, Matthew",,,,,,,,1,,,,,,,,,,,-,,,-,-,,,1.0
"Stratton, Ben",-,1,-,-,-,-,-,-,-,2,1,-,-,-,1,1,-,-,1,1,3,-,1,-,-,12.0
"Whitecross, Brendan",,,,,,,,,,,,,-,-,-,-,-,-,1,-,-,-,1,-,,2.0
Totals,13,8,5,6,15,10,4,8,10,10,6,8,3,5,3,4,13,6,15,11,15,3,8,2,2,193.0
Opponent,GE,WC,CW,FR,NM,AD,SY,GW,GC,ME,CA,WC,BL,GE,PA,WB,ES,RI,SK,CW,NM,SY,SY,GE,FR,
