Player,R1,R2,R3,R4,R5,R6,R7,R8,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,Tot
"Bennell, Jamie",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,-,1,1,-,2.0
"Brennan, Jacob",,,,,,,,,,,,,,,-,-,,,,,,,
"Brown, Mitch",-,-,-,-,1,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,,1.0
"Butler, Sam",,,,-,,,,,,,,-,-,-,-,-,-,-,-,-,-,1,1.0
"Carter, Adam",,,,,,,,,,,,,,,,,,,,,-,-,
"Colledge, Brant",,,1,-,,,,,,,,,,,,,,,,,,,1.0
"Cox, Dean",2,1,-,1,-,-,-,-,1,-,-,,,-,1,,-,,-,-,-,,6.0
"Cripps, Jamie",1,2,-,-,-,3,2,1,1,2,-,-,-,,-,,,1,1,-,-,-,14.0
"Darling, Jack",-,1,4,2,3,1,1,1,1,1,-,2,1,1,1,1,-,1,2,-,3,2,29.0
"Ellis, Xavier",-,-,-,-,-,,,1,-,-,-,-,-,-,-,-,-,1,-,,,,2.0
"Gaff, Andrew",-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,2.0
"Glass, Darren",-,-,-,,-,,-,-,-,,-,,,,,,,,,,,,
"Hill, Josh",,,,2,-,,,,-,-,,,,,,,,1,-,1,1,1,6.0
"Hurn, Shannon",-,-,,,,,-,-,-,1,-,-,-,-,-,1,1,-,-,-,-,-,3.0
"Hutchings, Mark",,,,,1,2,2,-,-,,-,-,-,-,1,-,-,-,1,-,-,,7.0
"Kennedy, Josh",-,1,3,-,5,2,1,-,3,1,,-,4,2,1,,1,4,1,2,-,2,33.0
"LeCras, Mark",1,-,-,,,,,1,,2,1,-,3,2,-,1,1,-,,,2,-,14.0
"Lycett, Scott",,,,-,,1,-,,,,,1,1,,-,-,,-,1,1,-,-,5.0
"Mackenzie, Eric",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Masten, Chris",-,-,-,,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,2.0
"McGinnity, Patrick",,,,-,,,,,,,,,,1,2,-,-,-,-,1,-,1,5.0
"McGovern, Jeremy",,,,,,-,,,,,-,3,-,3,-,-,-,-,-,-,-,-,6.0
"Naitanui, Nic",-,-,1,1,-,-,1,-,-,-,-,-,-,-,,-,-,2,1,-,,1,7.0
"Priddis, Matt",-,-,-,-,1,1,-,-,1,-,-,-,-,-,-,2,-,-,1,1,-,1,8.0
"Rosa, Matt",-,-,-,,-,2,1,-,-,-,-,-,-,-,1,,,,,,,,4.0
"Schofield, Will",,,-,-,,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Selwood, Scott",1,-,-,-,-,1,1,-,-,-,1,,,,,,,,,,,-,4.0
"Sheed, Dom",-,,,-,-,-,,,,,,,,,,-,-,2,1,-,-,,3.0
"Sheppard, Brad",,-,-,-,-,-,1,-,-,-,,-,-,-,-,,-,,,,,,1.0
"Shuey, Luke",-,1,2,,1,1,1,-,1,-,1,,-,1,-,1,-,1,-,-,3,-,14.0
"Sinclair, Callum",1,2,-,,,,,,,,,,,,,-,,,,,,,3.0
"Smith, Ashley",,,,,,,,,,,,,,,,-,-,,,,,,
"Tunbridge, Simon",,,,,,,1,,,,,,,,,3,-,,,-,,,4.0
"Wellingham, Sharrod",1,1,,-,-,-,,-,1,-,-,-,-,-,-,,,,,,,,3.0
"Wilson, Blayne",,,,,,,,,,,,,,,,-,,,,,,-,
"Yeo, Elliot",-,-,-,1,-,1,-,-,1,-,-,-,,,,,,,,,,-,3.0
Totals,7,9,11,7,12,15,12,5,10,7,3,6,10,11,7,9,3,14,9,7,10,9,193.0
Opponent,WB,ME,SK,GE,PA,CA,FR,GW,CW,NM,HW,GC,SK,FR,SY,BL,RI,AD,CW,ES,ME,GC,
