Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,Tot
"Bedford, Toby",1,-,-,-,-,-,1,-,,-,-,-,,-,1,-,-,-,,,,,,,3.0
"Bowey, Jake",-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,,,,,,-,,,1.0
"Brayshaw, Angus",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Brown, Ben",6,1,,,,1,-,1,1,1,1,1,3,3,2,1,3,,,4,1,3,1,-,34.0
"Brown, Mitch",,,,,,,,,,,,-,-,,4,,,,,,,,,,4.0
"Chandler, Kade",,,,,,,-,,-,,,,-,,,,,,-,,,,,,
"Dunstan, Luke",,,,,,-,-,,,-,-,,,,,,-,,,,,,,,
"Fritsch, Bayley",3,1,2,2,3,4,1,-,3,1,2,2,-,3,1,2,4,2,4,1,-,2,3,2,48.0
"Gawn, Max",-,1,2,2,1,1,3,-,-,2,-,2,-,,,-,1,1,2,2,2,-,1,-,23.0
"Harmes, James",1,-,1,1,-,-,-,1,1,,,-,-,-,2,-,-,-,,-,-,-,-,-,7.0
"Hibberd, Michael",,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,
"Hunt, Jayden",-,-,-,-,-,-,-,-,-,-,-,-,,-,,-,,,-,-,-,-,-,-,
"Jackson, Luke",1,-,1,2,-,-,,-,-,-,-,2,2,-,,-,1,2,-,-,2,1,-,-,14.0
"Jordon, James",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
"Langdon, Ed",-,-,1,-,1,1,-,1,-,-,,1,-,-,-,-,-,-,1,1,-,1,-,1,9.0
"Lever, Jake",,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,
"May, Steven",-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,
"McDonald, Tom",-,1,1,1,3,,4,3,5,2,,,,,,,,,,,,,,,20.0
"Melksham, Jake",,,,,,,1,,,-,1,,,,,,1,2,3,2,5,-,2,2,19.0
"Neal-Bullen, Alex",-,-,1,-,1,2,,1,-,-,-,-,1,-,-,-,-,1,-,-,-,2,-,2,11.0
"Oliver, Clayton",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,,-,-,-,-,-,-,-,1.0
"Petracca, Christian",2,1,1,1,-,-,2,1,2,-,1,-,-,3,2,1,-,-,1,-,-,1,-,-,19.0
"Petty, Harry",,,,,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,1,1.0
"Pickett, Kysaiah",1,1,-,-,2,2,,-,1,1,-,-,-,2,2,1,2,3,2,-,-,3,2,-,25.0
"Rivers, Trent",,-,-,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,
"Salem, Christian",-,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,,-,-,
"Smith, Joel",-,-,-,,,-,-,,,,,,,,,,,,,,,,-,-,
"Spargo, Charlie",-,-,-,1,1,1,-,1,-,-,1,-,-,1,1,-,-,-,-,-,1,-,1,1,10.0
"Sparrow, Tom",1,-,1,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1,5.0
"Tomlinson, Adam",-,-,-,-,,,,,,,,-,,,-,,-,-,,,,,,,
"Turner, Daniel",,,,,,,,,,,,,-,,,,,,,,,,,,
"Viney, Jack",1,-,-,1,-,,-,-,-,,-,-,-,1,-,-,1,-,-,-,-,-,-,-,4.0
"Weideman, Sam",,,6,-,1,-,1,,,,1,,,1,-,,,2,1,,,,,,13.0
Totals,17,6,17,11,13,12,13,9,13,8,7,8,6,14,15,6,13,13,14,11,11,13,11,10,271.0
Opponent,WB,GC,ES,PA,GW,RI,HW,SK,WC,NM,FR,SY,CW,BL,AD,GE,PA,WB,FR,CW,CA,BL,SY,BL,
