Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Brown, John",,-,-,-,,,,,,-,-,-,,,-,,,,
"Callan, Terry",-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,
"Devine, John",-,-,,,,-,-,-,,,,,-,-,1,-,-,-,1.0
"Fox, John",,,,,,,,,,,,,1,-,-,-,,,1.0
"Goggin, Bill",1,2,1,2,-,,,1,-,1,7,3,3,1,3,2,1,-,28.0
"Goggin, Matt",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,
"Goodland, Ken",-,,,,-,-,-,-,-,-,-,-,-,-,,-,,-,
"Hamer, Garry",-,1,-,,-,2,,,,,,-,,,,,1,-,4.0
"Helmer, John",-,-,-,-,,,1,-,1,-,1,-,1,-,-,,,-,4.0
"Long, Doug",-,-,-,1,,,-,-,-,,,,,,2,-,-,-,3.0
"Lord, Alistair",1,-,2,1,2,2,-,-,-,1,-,-,-,,-,1,2,-,12.0
"Lord, Stewart",-,-,-,-,,,,,,,,,,,,,,,
"Lowe, Brian",,,,,,,-,-,,-,-,-,-,-,-,-,-,-,
"Major, Greg",,,,-,-,,-,,-,-,-,,,,,,,,
"Mather, Dale",,,,,,,,,,,,,-,,,,,,
"McGrath, George",-,-,-,,-,-,,-,-,,,-,-,-,-,-,-,-,
"Miller, Bill",,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Nicholls, Eric",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Norman, Bob",,,,,1,1,1,1,1,-,1,,,3,-,,-,1,10.0
"ODonnell, Graeme",,,,,,,,,,,-,,,,,,-,,
"ONeill, John",,,-,,-,-,-,-,-,-,-,-,-,-,,-,-,-,
"Peake, Bruce",,-,-,,,,,,,,,,1,3,-,,,,4.0
"Polinelli, Tony",,,,,,3,2,2,2,-,1,-,1,,,,,,11.0
"Pomeroy, Frank",-,,,2,-,-,,,,,,,,,,,,,2.0
"Rice, Colin",-,-,-,-,1,,3,1,2,3,-,2,-,1,-,1,-,2,16.0
"Stephens, Darryl",,,,1,-,,,,,,,,,,,,,,1.0
"Sutherland, Neil",,,,,,1,,,,,,,,,,,-,,1.0
"Tate, Terry",,,,,,-,-,,,,,,,,,,,,
"Vinar, Paul",5,2,-,-,-,1,1,-,-,-,1,-,-,-,-,-,,-,10.0
"Wade, Doug",3,6,-,-,3,3,4,4,3,3,3,2,,,1,7,4,5,51.0
"Walker, Peter",-,-,-,-,,,,,-,,,,,,,,,,
"West, Roy",-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Wooller, Fred",1,-,1,-,-,,,,,-,2,-,3,1,-,-,2,-,10.0
"Yeates, John",2,1,1,-,,3,1,2,-,1,1,1,1,2,,1,1,,18.0
"Zanoni, Denis",,,,-,-,-,,,,,,,,-,,-,,,
Totals,13,12,6,7,7,16,13,11,9,9,17,8,11,11,7,12,11,8,188.0
Opponent,CW,SM,SK,ES,ME,RI,FO,NM,HW,FI,CA,CW,SM,SK,ES,ME,RI,FO,
