Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Allison, Brett",1,2,-,-,-,-,1,2,1,2,,1,-,-,-,-,1,1,-,1,-,-,-,-,-,13.0
"Anderson, Stuart",2,-,-,,,1,-,-,-,1,1,-,-,1,,-,-,1,-,2,-,,,-,3,12.0
"Archer, Glenn",2,1,-,1,-,1,-,-,-,1,-,-,1,1,,-,1,-,-,,-,-,-,,,9.0
"Bell, Peter",1,1,2,-,-,-,-,2,-,-,1,1,1,1,1,-,-,1,2,1,-,-,1,3,-,19.0
"Blakey, John",1,-,1,2,1,-,1,1,-,1,-,-,-,2,1,,2,4,1,2,2,1,1,3,1,28.0
"Carey, Wayne",1,,,,,,,,,,,,1,1,3,-,2,-,1,3,-,1,1,-,-,14.0
"Chandler, Brett",2,-,1,1,-,2,1,1,-,-,2,3,2,-,,1,1,1,2,3,1,1,1,-,1,27.0
"Crocker, Darren",-,-,,,,,,,,,,,,,4,2,-,-,,,,,1,1,2,10.0
"Daniltchenko, Jason",-,1,,,,,,,,,,,,,,,,,,,,,,,-,1.0
"Freeborn, Glenn",1,2,1,-,1,1,-,-,-,-,1,,,-,1,-,-,,,,,,1,1,1,11.0
"Groom, Chris",,,,,,,,,,,,,,,,,,,,-,1,,,,,1.0
"Harvey, Brent",,,,,-,-,,-,-,2,-,-,2,1,-,,,-,-,2,-,-,,-,-,7.0
"Hewitt, Evan",,,,,,,,,,,,,-,,,,,,,,,,,,,
"King, David",-,-,2,-,-,-,1,-,1,-,-,2,1,2,1,5,1,,,1,-,-,2,3,-,22.0
"Kirzner, Julian",,,,,,,,-,-,-,,,,,,,,,,,,,,,,
"Laidley, Dani",4,2,1,1,-,,,,,-,2,-,1,,,,,,,,1,-,,,,12.0
"Longmire, John",3,-,1,2,2,-,-,1,1,-,-,1,1,-,-,-,1,1,5,2,1,2,2,2,1,29.0
"Martyn, Mick",1,3,1,-,1,-,1,3,-,-,-,1,2,1,1,2,1,-,1,-,2,1,1,-,3,26.0
"McKernan, Corey",1,1,2,-,-,1,4,2,3,3,2,-,,-,2,3,1,2,2,,,-,1,2,2,34.0
"Mellington, Anthony",,,,-,1,1,-,-,-,,,,-,-,-,-,,,-,1,-,-,,,,3.0
"Pickett, Byron",,,,,,,,,,,,,,,-,,,,,,,,,,,
"Pike, Martin",-,-,-,1,-,-,-,-,-,1,-,-,,1,1,-,-,-,1,1,1,-,1,1,2,11.0
"Roberts, Mark",2,-,1,1,,,-,1,1,-,-,2,3,-,1,1,-,1,-,1,,-,-,1,2,18.0
"Rock, Anthony",-,1,2,2,-,2,-,-,-,-,2,1,-,2,1,1,,-,1,-,,,3,1,-,19.0
"Schwass, Wayne",,,-,3,1,2,1,-,-,,-,1,3,3,-,-,1,1,2,3,-,-,2,,,23.0
"Scott, Robert",1,1,1,2,-,1,-,-,1,-,1,2,-,1,1,1,-,2,-,1,1,-,1,-,-,18.0
"Sholl, Craig",-,1,-,-,-,-,2,-,-,-,1,-,-,3,1,1,-,1,-,-,1,2,1,1,1,16.0
"Simpson, Adam",,,-,-,-,-,-,,,-,-,-,,,4,-,-,-,1,-,1,-,-,-,1,7.0
"Stevens, Anthony",-,1,-,-,3,1,-,3,-,1,4,1,3,1,-,1,-,2,-,-,-,-,1,2,2,26.0
"Stevens, Danny",,,,,,,,,,,,,,,,,-,1,-,1,-,2,1,-,,5.0
"Stevens, Mark",,1,-,1,-,-,,,,,,,,,,,,,,,,,,,,2.0
"Welsh, Scott",,,,,,,1,,,,,,,,,,,,,,,,,,,1.0
"Wynd, Paul",,,,,,,,,,,-,-,-,,,,,,,,,,,,,
Totals,23,18,16,17,10,13,13,16,8,12,17,16,21,21,23,18,12,19,19,25,12,10,22,21,22,424.0
Opponent,ME,CA,ES,BL,RI,HW,CW,PA,WB,WC,FR,AD,SY,SK,GE,ME,CA,ES,BL,RI,HW,CW,GE,WC,SK,
