Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Anderson, Greg",3,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,3,-,3,-,-,-,9.0
"Antrobus, Tony",-,-,-,1,,,,2,-,,,,,-,,,,,,-,1,-,-,-,-,4.0
"Bailey, Dean",,,-,-,-,,-,-,,,-,,-,,-,-,-,-,1,-,,-,-,-,-,1.0
"Barnes, John",,,,,,,,,,,,,,,,,,,,,,-,-,,,
"Bewick, Darren",-,-,-,-,,,,,,,,,,,-,-,,,-,1,-,-,-,-,-,1.0
"Clark, Steven",,,,,,,,,,,,,,,,,,-,-,,,-,,,,
"Considine, Ed",-,-,-,-,-,-,-,-,-,-,,,-,,,-,,,,,-,,,,,
"Daniher, Anthony",-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.0
"Daniher, Chris",,,,,-,-,,-,,,,,,,,,,,,,,,,,,
"Daniher, Neale",,,,,,,,,,,,-,-,-,,,,,,,,-,,,,
"Daniher, Terry",-,-,2,-,-,-,-,-,-,-,-,,1,-,-,-,-,-,-,-,,-,-,-,-,3.0
"Duckworth, Bill",,,,,,,-,-,-,-,-,-,,,-,-,1,-,-,,,-,-,,,1.0
"Ezard, Alan",-,-,-,-,-,-,2,-,-,-,-,-,-,-,,,-,,,,,-,-,-,-,2.0
"Foulds, Garry",-,-,-,,,-,-,,,-,,,,,,-,-,-,-,-,-,,,,,
"Grenvold, David",-,-,-,-,-,-,-,,,,,,-,,-,-,-,-,,,,,,,,
"Hamilton, Paul",,-,-,-,-,-,,,,,-,-,-,-,-,-,-,3,-,-,-,,-,-,-,3.0
"Harvey, Mark",,,-,-,-,-,,,-,2,-,-,-,-,,,,,,-,-,,,,,2.0
"Johnston, David",,,,,,,-,-,-,-,-,-,,,,,,,,,,,,,,
"Long, Michael",-,-,-,,1,-,-,-,-,-,-,-,-,2,-,-,-,2,-,-,2,1,-,-,-,8.0
"Madden, Simon",-,-,-,-,2,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.0
"Manning, Andrew",,,,,,,,,,,,,,,,,,-,,,,,,-,-,
"OBrien, Craig",,,,,,,,,,,,,,,,,,,,,-,-,,,,
"ODonnell, Gary",-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.0
"Parker, Geoffrey",,,,,,,,,,,,-,-,,,,,,,,,,,,,
"Plain, Bradley",,,,,,,-,-,-,-,-,-,-,-,1,1,3,-,2,-,-,-,-,-,-,7.0
"Salmon, Paul",-,,,-,-,-,-,-,-,,,-,,-,-,-,-,-,-,-,,,,-,,
"Somerville, Peter",,,,,-,,,,,,,,,,,,,,,,-,-,,,,
"Spencer, Trevor",-,-,-,,,,,,,,,,,,-,,,,,-,-,,,,,
"Sporn, Kieran",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,
"Thompson, Mark",,,,,,,,,,,,,,-,-,3,-,,-,-,-,,-,-,-,3.0
"Underwood, Andrew",-,-,,-,-,-,-,-,2,-,-,-,,,,,,,,,,,,,,2.0
"Vander Haar, Paul",-,3,-,-,,,,,,-,-,,,-,2,-,-,,,,,,-,-,,5.0
"Wallis, Dean",,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,
"Walsh, Kevin",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,2.0
"Watson, Tim",-,1,-,-,-,-,-,-,3,-,-,-,3,1,3,2,-,-,3,-,-,,-,-,-,16.0
"Werner, Michael",,,,,,-,-,-,-,-,-,-,-,-,-,,,-,,,,,,,-,
"Williams, Darren",-,-,,-,-,-,3,-,1,3,-,-,-,-,,,,,-,-,-,-,-,-,-,7.0
Totals,3,4,2,4,3,0,5,5,6,6,0,0,4,3,6,6,4,5,6,4,3,6,0,0,0,85.0
Opponent,WC,ME,HW,CA,SK,NM,BB,RI,CW,FI,GE,SY,FO,CA,WC,RI,SK,FO,BB,NM,SY,ME,GE,HW,GE,
