Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,PF,Tot
"Barker, John",-,-,-,-,-,-,-,-,2,-,,-,,,1,2,1,-,1,-,-,-,-,-,-,7.0
"Barlow, Kris",,,1,,,,,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,-,-,-,5.0
"Bateman, Chance",,,,,,,,,,-,-,1,-,,,,,,,,,,,,,1.0
"Bowyer, Glen",-,-,-,-,-,1,-,-,1,1,-,,,-,-,1,-,,,,,,,,,4.0
"Chick, Daniel",4,1,-,-,6,1,6,2,1,,,1,1,2,1,2,1,-,,,,1,2,-,-,32.0
"Clarke, Tim",-,-,-,-,-,1,-,-,-,-,-,,-,,,-,-,1,,,,,,,,2.0
"Cox, Adrian",,,,,,,,,,,,,,-,-,-,,-,-,-,,,-,-,-,
"Crawford, Shane",-,-,3,-,2,-,-,4,-,,,-,-,9,-,1,1,-,3,3,,,1,1,2,30.0
"Croad, Trent",1,-,-,-,3,1,1,-,-,-,-,4,-,-,-,-,-,,2,4,-,-,1,-,-,17.0
"Dent, Matthew",,,,,-,1,-,-,2,,,,,,,,,,-,-,-,,,,,3.0
"Dixon, Ben",-,-,-,-,-,1,-,-,-,2,-,-,-,-,-,-,-,-,-,,,-,-,-,-,3.0
"Graham, Mark",-,-,-,1,-,-,-,1,-,-,3,-,-,-,-,5,-,1,-,-,-,-,-,-,-,11.0
"Greene, Steven",,,-,-,,,,,,,,,,,,,-,-,-,-,-,-,-,1,-,1.0
"Harford, Daniel",-,-,-,-,-,2,3,-,3,1,-,-,-,-,-,,,,5,,-,,-,-,-,14.0
"Hay, Jonathan",3,1,-,-,-,-,-,2,,-,-,2,-,-,-,1,-,-,1,-,-,-,-,-,-,10.0
"Hazell, Tim",,,,,,,,,,,,,,-,-,-,-,-,,,,,,,,
"Holland, Nick",-,-,,,,-,,,,,,-,-,-,,,,,,,,,-,-,-,
"Johnson, Brett",,,,,-,,,-,2,-,-,-,,-,-,1,1,-,,-,-,,,,,4.0
"Lekkas, Angelo",1,3,4,-,-,,1,1,-,-,-,-,-,1,1,-,-,1,1,-,1,-,-,-,-,15.0
"Lonie, Nathan",,,,,,,,,,,-,,,,,,,,,2,-,-,-,-,2,4.0
"Lord, Aaron",-,1,-,-,-,-,-,-,1,-,-,,-,-,-,1,-,1,-,1,-,-,,,,5.0
"McCabe, Luke",1,-,-,-,2,1,1,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,,-,-,6.0
"McPharlin, Luke",-,-,-,-,,,-,-,-,-,,,,,,,,,,,,,,,,
"Nicholls, Bill",,,,,,,,,,,-,-,-,,-,-,,,,,,,-,,,
"OFarrell, Brett",,,,,,,,-,-,-,-,-,-,-,,-,,,,,,-,,,,
"Obst, Chris",,,,,,,,,,,,,,,,,,,,1,-,-,,,,1.0
"Osborne, Michael",,,,,,,,,,,,,,,,,,,,,-,-,,,,
"Picioane, Lance",,1,-,-,-,-,-,,-,1,,-,-,,-,,,,-,-,,,,,,2.0
"Rawlings, Jade",-,1,-,-,-,-,-,,,-,-,-,-,1,-,-,3,-,-,3,-,1,-,-,-,9.0
"Rehn, Shaun",-,-,-,-,-,-,-,-,-,,,,,,,,,-,-,,-,-,-,-,-,
"Rock, Anthony",-,,,,,,,,,,-,,,,,,,,,1,-,1,,,,2.0
"Smith, Joel",4,-,2,1,10,6,-,-,1,1,1,2,1,5,2,1,-,1,3,,-,1,5,6,-,53.0
"Tallis, Rayden",2,1,2,-,-,1,2,1,2,1,1,-,-,-,-,-,2,-,2,-,-,-,-,-,-,17.0
"Thompson, Nathan",-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,1,-,1,-,-,-,-,-,-,-,4.0
"Vandenberg, Richard",,,,,1,-,,,,,,,-,-,,-,-,-,2,-,-,-,-,-,2,5.0
"Woods, Tony",1,-,,-,,-,-,,,-,-,1,,,,,-,-,-,4,,,-,-,-,6.0
Totals,17,9,12,2,24,16,14,11,15,8,5,11,2,19,5,16,9,6,20,21,2,6,9,8,6,273.0
Opponent,CW,CA,FR,ME,WB,AD,SK,WC,ES,PA,GE,KA,BL,RI,SY,CW,CA,FR,ME,WB,AD,SK,SY,PA,ES,
