Player,R1,R2,R3,R4,R5,R6,R7,R8,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,Tot
"Addison, Dylan",1,-,2,,,,,,2,-,,,,,,,,,,,,,5.0
"Boyd, Tom",,,,,1,-,,,,,,,1,,,,-,1,1,1,-,-,5.0
"Bugg, Tomas",1,-,-,-,2,-,,,,,,1,2,-,1,-,1,1,2,1,-,1,13.0
"Buntine, Matt",,,,,,,-,2,,,,,,,,-,,,-,1,-,-,3.0
"Cameron, Jeremy",-,1,2,3,2,-,-,,3,2,,1,,2,1,1,1,,,,,,19.0
"Coniglio, Stephen",-,-,3,1,-,1,2,1,-,,-,-,2,2,1,,,,,,,,13.0
"Corr, Aidan",,,,,,,,-,-,1,-,,,,,,,,,,,,1.0
"Davis, Phil",2,,,,,,,,,,,1,-,2,-,1,-,-,1,1,,-,8.0
"Frost, Sam",-,-,-,1,-,2,-,1,,1,-,-,1,1,1,,,1,,,-,,9.0
"Giles, Jonathan",2,2,-,3,-,1,1,-,-,,,,,,,,,,,,,,9.0
"Gilham, Stephen",,,,,,,,,-,,,,,,,,,,,,,,
"Golds, Tim",,,,,,,,,,,,,,,,,,1,1,,-,,2.0
"Greene, Toby",1,1,-,-,4,,2,2,,,,,,,-,3,1,1,1,1,-,3,20.0
"Hampton, Curtly",2,-,-,-,1,1,1,,1,1,-,,,,,,,,,,,-,7.0
"Haynes, Nick",1,-,-,-,-,1,-,-,,,,,,,,,,,,,,,2.0
"Hoskin-Elliott, Will",,,-,-,-,-,3,1,-,1,1,-,-,-,2,-,-,-,-,-,3,-,11.0
"Hunt, Josh",2,-,1,1,-,-,,1,,,,-,1,1,,,1,2,,,-,-,10.0
"Jaksch, Kristian",,,,,,,,,,-,1,,1,1,-,,,,,,,,3.0
"Kelly, Josh",,-,-,1,-,,-,1,-,,,2,-,2,-,1,-,1,-,-,-,-,8.0
"Kennedy, Adam",-,-,1,-,-,-,1,-,-,-,1,,-,-,1,-,1,-,-,1,-,,6.0
"Lamb, Jed",,,,-,1,-,1,-,,1,1,,,,,,,,2,,,,6.0
"Lobb, Rory",,,,,,,,,,,-,,,,,-,,,,,,,
"McCarthy, Cam",,,,,,,,,,,,,,,,,,,,,,-,
"Mohr, Tim",,,,,,,,,,-,-,-,1,-,-,2,1,,,,,,4.0
"Mumford, Shane",3,-,4,,,,,,2,-,-,3,3,3,-,-,1,3,2,1,3,3,31.0
"ORourke, Jonathan",,,,,,-,-,,,,,,,,,-,-,1,1,1,-,,3.0
"Palmer, Rhys",1,,,,,,1,2,1,-,3,1,3,2,-,1,-,1,1,1,1,1,20.0
"Patton, Jonathon",2,1,1,-,-,1,-,1,-,-,-,1,1,1,2,,1,-,-,1,,,13.0
"Phillips, Andrew",,,,,,,,-,,,,,,,,,,,,,,,
"Plowman, Lachie",,-,1,-,2,-,,,,,,,,,,-,-,1,-,-,1,1,6.0
"Scully, Tom",-,2,1,2,1,-,2,-,-,-,1,1,,,-,1,-,,,,,,11.0
"Shaw, Heath",1,1,-,-,,-,1,-,2,2,-,1,-,-,,,,1,1,-,-,3,13.0
"Shiel, Dylan",-,,,,,,-,2,1,1,-,-,3,1,1,-,1,-,1,-,-,2,13.0
"Smith, Devon",1,2,2,,1,1,1,-,1,1,2,-,1,1,-,-,1,-,1,1,2,1,20.0
"Stewart, James",,,,,,,,,,,,,,,,,,,,2,3,-,5.0
"Sumner, Liam",,,,-,,,,,,,,,,,,,,,,,,1,1.0
"Tomlinson, Adam",,,,-,-,-,1,1,1,1,1,1,-,1,-,1,1,-,2,1,1,-,13.0
"Townsend, Jacob",,2,5,1,,,,,2,5,2,2,,,,3,,,,,,,22.0
"Treloar, Adam",-,1,-,1,3,2,-,,1,1,2,-,-,-,-,,1,5,2,-,-,-,19.0
"Ward, Callan",2,1,-,-,1,-,2,-,2,3,-,3,1,-,1,1,1,-,1,-,,,19.0
"Whiley, Mark",,,,,,,,,,,,,,,,,,,,3,-,,3.0
"Whitfield, Lachie",2,1,,,,,,3,-,2,-,1,-,2,1,1,,,,,,,13.0
"Williams, Zac",,,,,-,-,,,,,,,,,-,1,2,2,1,,,-,6.0
"Wilson, Nathan",,,,,,,,,,,,2,1,-,,,,,,-,2,-,5.0
Totals,24,15,23,14,19,10,19,18,19,23,15,21,22,22,12,17,15,22,21,17,16,16,400.0
Opponent,SY,SK,ME,WB,AD,GC,PA,WC,RI,HW,ES,BL,CA,SY,AD,FR,GE,RI,NM,ME,CW,WB,
